StrSortIdCNzh,StrSortIdEUde,StrSortIdEUen,StrSortIdEUes,StrSortIdEUfr,StrSortIdEUit,StrSortIdEUnl,StrSortIdEUru,StrSortIdJPja,StrSortIdKRko,StrSortIdTWzh,StrSortIdUSen,StrSortIdUSes,StrSortIdUSfr,UniqueID
22075,3363,12553,8378,5778,5672,14515,21438,15397,14128,5776,12313,8245,5859,12576
24956,25722,25879,8355,5897,5675,29572,9998,19365,26277,8767,25537,8220,5964,12577
9878,12220,5182,28802,2080,2150,6112,15500,2006,18773,19380,5069,29003,2074,12578
8440,17593,2071,18712,15277,15977,17757,1886,15740,6557,17043,1950,17826,15330,12579
3187,1095,1058,551,567,524,1073,987,8998,1192,3136,1005,552,535,12580
18251,9608,29996,12549,17830,8950,8566,26439,18950,13849,9439,29712,12285,17923,12582
16279,9506,22309,12888,19297,8575,8129,27159,15384,6297,17006,21937,12602,19281,12583
5842,8400,2867,11529,17571,8360,6687,25892,21203,24435,23402,2778,11267,17647,12584
27033,8144,9185,12031,18300,7428,7217,27593,22229,8297,19718,9034,11780,18324,12585
25510,7675,5890,12086,19226,8378,6924,27671,17019,24474,12912,5760,11837,19211,12586
27248,8307,2046,13146,17685,7258,6597,27737,20120,24405,9455,1933,12865,17764,12587
24941,8466,10189,13141,17992,8117,7274,27576,10685,13471,18147,9982,12862,18060,12588
19680,8475,22671,12953,18950,8856,8205,27196,19616,12808,8195,22331,12678,18948,12589
22813,9499,13465,11506,19089,8434,7444,26455,12367,14717,26464,13197,11238,19082,12590
13779,9588,23778,13206,19034,8649,8268,27278,25174,17993,10668,23397,12923,19031,12591
16520,9049,19544,12727,19029,8438,7985,27024,25530,7781,18013,19091,12426,19024,12592
24688,8546,21190,11403,17540,7262,8077,26500,10072,14889,14968,20817,11128,17625,12593
18324,8212,23208,11477,17474,8673,8245,26240,23341,9698,23894,22863,11191,17557,12594
13661,9399,5878,12597,19372,8481,6918,27648,5863,4040,8691,5747,12333,19343,12595
19495,8795,16209,12389,18504,7926,7715,26760,16314,11267,14397,15837,12130,18522,12596
23367,9410,26616,13096,19100,8794,8401,27476,15624,19690,5534,26244,12809,19096,12597
21978,4964,18063,25681,4699,24995,12958,15100,10389,17725,10607,17663,25424,4867,12599
23766,19957,5074,18718,3660,3263,4567,4351,20853,11679,17449,4946,17833,3696,12600
22537,29466,5864,15357,2723,2664,3209,3848,12720,14855,6459,5729,14747,2705,12601
23801,3070,9098,10145,17140,6624,10692,29605,11014,24577,13303,8934,9883,17242,12602
25963,5478,25375,2725,24446,23996,25821,8889,12056,14575,26382,25030,2750,24234,12603
27699,22170,13630,17201,12398,13736,5695,15063,9452,20298,29243,13361,16306,12455,12604
21803,26500,22972,28625,2572,4756,4179,7546,18339,9953,13320,22630,28826,2577,12605
23785,27308,27026,28050,29427,28024,26617,25007,16092,23158,11252,26665,28236,29151,12606
24180,16848,12362,9941,25614,14182,13053,12704,4474,17755,21996,12122,9728,25493,12607
24790,4320,9876,29597,30068,29228,3850,28447,20532,4236,11883,9669,29791,29713,12608
25898,27417,10300,17071,12059,13119,12102,5875,20961,14732,18694,10134,16199,12068,12610
14437,23145,20250,2914,1836,1976,11330,21186,20891,24968,12281,19771,2953,1844,12611
14184,25851,5539,10153,7364,6420,2837,2980,5309,19316,10089,5424,9893,7393,12612
11251,22290,9243,15912,25655,25217,15813,5459,8499,26693,23937,9090,15109,25546,12613
15399,19465,19346,25752,7970,20309,19268,10608,18867,25132,5652,18879,25497,8026,12614
15599,17092,29232,15158,9823,2025,27391,5056,9200,23275,10053,28884,14596,9927,12615
3681,1560,1552,1011,1002,1003,1521,1454,17606,1685,3626,1473,1019,1020,12616
3451,1352,1307,816,820,770,1308,1239,13477,1478,3392,1259,818,785,12617
21429,10436,27447,18948,29259,22688,17566,7569,22750,10137,16655,27110,18086,28987,12618
25795,29138,2032,8722,29145,22580,2116,3042,1154,15834,25221,1917,8555,28889,12619
25795,29138,2032,8722,29145,22580,2116,3042,1154,15834,25221,1917,8555,28889,12620
6896,27908,24231,8769,29269,22587,26643,20721,10171,2156,10217,23832,8604,28993,12621
24739,5603,8109,8739,29189,22617,9577,6254,14425,13618,18250,7943,8576,28934,12622
24739,5603,8109,8739,29189,22617,9577,6254,14425,13618,18250,7943,8576,28934,12623
10803,16043,11669,8804,29169,22576,28178,22304,19101,12226,8440,11450,8644,28919,12624
21620,22709,17394,8799,29267,22651,17552,7434,16449,9628,15797,17034,8641,28991,12625
26888,29118,23288,8764,29207,22644,28399,7146,23215,7009,26328,22940,8601,28947,12629
9982,12245,5116,28581,5681,22821,6070,7349,1998,18768,19357,4990,28767,5773,12630
2935,887,817,323,332,307,842,751,2443,948,2949,797,334,334,12631
2929,882,815,318,331,305,836,747,2442,945,2948,793,330,332,12632
2926,876,808,317,326,303,829,746,2439,943,2941,790,323,328,12634
3396,1307,1261,771,782,716,1265,1183,12605,1427,3338,1208,763,734,12636
28060,5630,9097,9677,3691,24843,5514,23908,11493,20163,20450,8928,9440,3726,12637
18470,14808,16808,5869,11550,12848,17292,22521,24354,8907,24477,16433,5739,11659,12653
3596,1482,1463,933,935,924,1442,1373,16535,1601,3530,1405,953,935,12656
20873,18776,16491,30022,15992,17320,16232,25195,22281,8520,4189,16099,30094,16174,12660
20871,17614,16501,27389,29072,27741,16305,6419,22315,8590,4198,16113,27494,28825,12661
11082,19855,20082,19901,3793,2587,19543,16141,4709,26340,15471,19607,19280,3810,12662
11064,19862,20070,3590,2537,2485,19520,16121,4737,26334,15508,19591,3575,2525,12663
11065,19872,20096,19229,16406,17737,19525,16156,4722,26315,15496,19617,18391,16497,12664
11080,18821,20076,4808,15863,17263,19541,16152,4741,26330,15488,19596,4731,15995,12665
11078,19887,20062,19430,2449,2452,19524,16117,4735,26316,15502,19587,18576,2442,12666
11033,19904,20122,7124,29613,5855,19528,16158,4715,26695,15516,19644,7097,29356,12667
11063,19900,20094,28157,28885,5773,19550,16163,4743,26343,15467,19614,28342,28647,12668
23445,5841,8435,27004,27719,25486,29464,24480,15821,6342,18050,8272,27004,27508,12669
5347,23230,18061,5525,3950,4713,25405,15088,4040,17729,26077,17662,5395,3975,12670
4034,1885,1902,1375,1356,1309,1874,1782,22928,2034,3979,1804,1368,1346,12672
24188,2156,26217,2823,1791,1872,11648,3334,19949,13485,5864,25852,2859,1802,12673
24194,2159,23857,2825,17415,1873,15211,3335,19953,13486,5866,23493,2864,17510,12674
28178,19574,20224,16797,10189,6470,19626,30101,10955,14951,19686,19746,15913,10299,12675
27684,29440,14928,24962,23148,20513,11041,7237,22633,19299,27767,14633,24550,23032,12676
26204,16642,16300,2966,7769,29215,16228,12426,24694,16333,28085,15907,3010,7843,12677
10508,4380,2662,18545,6181,2407,23144,7466,58,15814,13223,2589,17654,6288,12678
14206,23010,21498,18541,6175,2401,27916,23800,2801,19604,17444,21080,17649,6282,12679
9187,22752,19086,18605,5586,18000,12800,15902,10099,21310,5431,18647,17703,5681,12681
10837,14215,20271,18719,9649,24010,13297,9531,19582,3445,24376,19790,24806,9723,12683
10851,14206,20278,27430,12137,11096,13280,8858,19612,3481,24371,19795,7030,12144,12684
10820,14186,13413,18599,2621,22565,13296,13998,19577,3479,24343,13155,17697,2311,12685
10472,19262,19068,14143,8241,7056,19157,15777,8485,3342,5415,18620,13915,8269,12686
10861,14195,20263,3326,2396,17487,13266,11243,19606,3463,24353,19783,3353,2378,12688
10824,14221,20257,2870,1738,1906,13273,3286,19574,3477,24360,19774,2916,1748,12689
10857,14216,20277,24453,26871,2368,13289,15224,19593,3438,24374,19791,23869,11029,12690
10841,14190,20261,6997,5057,4345,13259,24627,19599,3457,24367,19778,6981,5237,12691
10847,14225,20270,24787,10018,16386,13283,28602,19595,3470,24364,19788,24223,10114,12692
20115,3274,25652,10504,11072,12553,25843,25356,17756,4141,23149,25332,10249,11168,12693
13393,12750,28249,28854,2060,2214,26794,21561,2683,18297,17175,27913,29053,2065,12695
3595,1477,1453,926,930,913,1430,1363,16522,1594,3528,1396,946,929,12696
16542,16016,25251,7080,7594,11728,25425,20646,15622,19788,8305,24881,7060,7631,12699
21983,22218,25781,9696,3714,24828,25131,10581,10402,17728,10603,25455,9469,3747,12700
25809,25887,23305,27098,4332,6937,24272,29303,5125,26043,25203,22975,7227,4498,12701
15680,4779,25589,8494,10241,6802,4574,15898,20268,11623,15040,25260,8344,10350,12702
21264,29132,17021,13392,2290,25790,5890,29065,12832,20568,17386,16658,28415,2267,12703
25807,19999,3253,25732,4657,24971,24275,19994,11845,14374,25198,3150,25482,4817,12704
10927,26719,25459,18852,7911,18954,11114,8881,16574,4778,26699,25098,17954,7965,12705
28332,29144,13365,29619,30159,29349,28785,5238,14609,20020,5234,13112,29820,29773,12706
10705,5874,5506,16720,11799,24816,3797,7140,5749,23050,29183,5397,25275,11856,12707
7147,15245,7026,25517,12544,25238,14731,11189,6377,19896,15072,6875,25283,12601,12708
28053,24765,5641,26851,4231,4272,13026,8748,22827,6379,15726,5505,26871,4378,12709
7144,26046,14263,16446,11406,12722,11784,19617,14643,18606,24308,13961,15662,11464,12710
21309,24134,23049,5142,2497,3256,23880,21423,9787,13392,10247,22721,5020,2483,12712
10576,2483,2455,24752,3928,28687,2374,3154,1879,16155,6909,2364,5358,3957,12713
22039,22841,16804,24757,3935,23019,17308,22541,26164,2120,9033,16430,5360,3958,12714
6240,2933,5078,26911,16284,2240,16217,6645,7929,2914,5390,4952,26934,16363,12715
11450,26773,15157,21976,16202,12701,15599,11367,8821,17960,21369,14840,21283,16276,12717
11445,26780,22256,21970,16195,12700,22183,19732,8827,17586,21362,21893,21282,16274,12718
6506,17675,9246,15650,6987,4192,15820,5456,26170,7293,26261,9096,15010,7087,12720
17671,29515,6391,20241,14268,14961,5005,28483,9268,13533,16739,6276,19655,14289,12721
26208,2601,19556,19961,14909,15160,2420,3257,24699,16335,28091,19101,19351,15014,12724
24488,4826,25212,2173,28329,26745,26522,9321,12095,14479,23753,24839,2233,28147,12725
6111,15159,19185,26735,26650,18828,29473,17271,19443,11021,15716,18743,26615,26425,12726
17666,29514,6390,26311,26187,18304,5003,17395,9271,13529,16735,6270,26101,25982,12727
22087,18144,18248,26674,26068,18829,18250,17268,10732,14108,5799,17848,26540,25850,12729
14568,2259,18152,16701,26750,18501,18555,22939,20863,17332,27160,17759,15855,26519,12730
4087,1955,1962,1429,1421,1372,1948,1834,25566,2085,4037,1870,1416,1398,12732
3673,1555,1538,1001,997,1000,1516,1442,17591,1678,3615,1467,1015,1010,12740
21958,28853,29228,17034,12242,20197,28209,8792,12658,13683,6693,28880,16155,4483,12741
9806,7051,24487,18019,17424,27346,22415,10764,7862,6684,21524,24127,17150,17523,12744
9803,7048,14922,17916,11387,27344,22412,10752,7860,6681,21518,14623,17070,11444,12745
4886,10533,28379,3182,3428,19647,14199,21304,11292,25746,7820,28031,3208,3450,12747
9240,12338,19753,3200,3430,19653,14186,21371,19767,25344,15950,19290,3216,3454,12748
16108,25211,4117,15410,3496,19693,13970,21381,420,23619,27517,3961,14782,3522,12749
9453,2006,19859,15426,3499,19694,14194,21367,19655,25295,16053,19375,14803,3528,12750
13112,25690,29431,15259,3488,19681,14142,21320,6063,5198,20811,29119,14673,3509,12751
11899,4356,21676,15269,3495,19687,14184,21340,945,12592,13953,21271,14690,3515,12752
13131,10781,29679,18812,3505,19703,13974,21326,5983,4976,20969,29407,17919,3536,12753
7005,13007,18441,18820,3515,19699,13976,21353,4247,17437,25518,18033,17928,3547,12754
12039,23727,21571,5986,3439,19662,14183,21347,919,12339,13870,21153,5869,3463,12755
9422,19794,19784,6004,3437,19656,14188,21377,19788,25264,15832,19310,5878,3459,12756
28382,26189,12985,1548,3472,19642,14149,21354,18968,26575,13458,12754,1589,3487,12757
22257,12318,12766,25556,5715,25602,11408,7142,2189,4703,25329,12537,2841,5803,12758
15067,5018,24477,18028,17419,27367,4624,23953,5264,12851,10965,24120,17116,17521,12766
15060,5014,14910,17924,9650,27360,4617,23845,5259,12845,10963,14608,17014,9727,12767
22038,13089,5992,21740,6163,2549,13066,24892,26165,2985,9037,5877,21058,6265,12768
7848,15238,8103,29602,30055,29218,5347,9679,8000,21698,18445,7937,29797,29705,12769
6065,6430,13214,18539,30062,2385,12160,5137,242,15661,8610,12972,17648,29706,12772
4706,27006,7202,25738,27741,24942,3036,3483,4800,21260,9893,7058,25487,27529,12773
6499,26767,5231,24452,22683,18109,2157,21476,13609,11635,26223,5096,23857,22584,12774
24761,12129,2136,16738,23145,1664,11307,13868,1488,16125,4336,2017,25204,23026,12775
4710,27364,7208,3637,27503,2410,3019,23988,4802,21266,9886,7065,3610,27260,12776
27057,3081,7247,3638,6174,2416,2836,23807,15598,20442,9075,7101,3612,6277,12777
26379,27254,26987,24760,3904,23022,13060,21918,3107,22640,17716,26615,5364,3926,12778
18790,12419,29011,16865,25605,6464,11935,6190,2905,18055,6130,28658,16005,25475,12779
19919,7421,28003,9884,7791,14028,27981,17429,21933,11321,18020,27659,9680,7867,12780
26142,11153,23088,29588,30071,27590,26531,5130,9964,13409,24588,22757,29773,29716,12781
15030,10562,3685,17888,27593,27336,3290,23936,5270,21305,10954,3555,16881,27365,12782
25929,4360,3933,30055,10738,26168,3801,22547,20498,11851,9646,3797,15151,10868,12783
10970,16756,16425,24694,26002,25651,16365,6794,24099,8804,13068,16014,24108,11594,12784
6006,6533,13245,5413,3832,3305,12115,10241,234,15648,8582,13005,5273,3836,12785
6603,6674,25639,24693,25991,25658,2054,9168,12218,14520,16403,25321,3686,11585,12787
6059,6546,13243,5396,3834,3327,12119,11349,219,15645,8598,12999,5266,3842,12788
6396,22784,6758,30076,25996,26196,14305,20240,5578,21597,17281,6625,15168,11590,12789
6062,29516,13246,27235,29048,27577,5007,11623,259,15637,8663,13006,27289,28809,12790
7723,26841,26330,24582,3027,26324,26203,24516,14098,22555,25245,25952,24017,2994,12791
14155,25401,23896,24573,3022,25595,24514,22017,10902,14010,27675,23533,24007,2990,12792
23776,12540,12761,24587,3013,27818,11367,13984,16300,6440,18476,12530,24023,2982,12793
24150,16938,16703,24577,3000,14190,16523,12725,23299,9615,10853,16330,24011,2981,12794
26070,25360,23795,24586,3017,25583,24454,22277,10069,14884,29214,23409,24020,2986,12795
24548,27210,26869,6274,27170,13355,26501,28076,16004,22842,19877,26506,6171,26929,12796
19979,27325,12080,18377,10070,3580,5800,10890,20299,24522,22443,11845,17475,16290,12797
19024,16818,16602,3698,12719,9136,16478,13548,23646,9841,7125,16242,3682,11161,12800
10831,14210,20287,16590,29431,28037,13304,17030,19587,3450,24340,19802,15829,29157,12803
1645,10234,10963,13973,8988,9753,9221,2458,27603,27976,1582,10778,13717,9007,12806
1648,10238,10969,13980,8989,9758,9227,2462,27609,27977,1585,10782,13722,9012,12807
1655,10243,10973,13981,8993,9759,9230,2464,27616,27979,1591,10788,13724,9014,12808
1671,10256,10990,13988,8998,9769,9246,2477,27630,27993,1603,10805,13738,9023,12809
24827,25625,23243,7472,6328,4865,11357,5189,12817,3079,28523,22896,7423,6438,12813
22125,19611,19667,3033,23710,20058,19476,16098,19510,25178,5783,19189,3067,23487,12815
24275,17572,17608,3442,12603,15966,17725,24327,16633,20908,19457,17243,3439,20116,12816
10222,22167,20688,3448,12605,15969,15052,24332,10883,3000,16824,20258,3445,20118,12817
8362,26674,25904,3454,12609,15972,26556,15044,15847,20947,18775,25556,3449,20123,12818
29119,24127,8140,17658,12619,14061,15759,12463,23332,9708,23446,7976,16805,12661,12819
22201,27852,27638,17663,12628,14065,15756,12468,21167,16308,24781,27306,16811,23405,12820
15073,5079,5515,17655,12625,14060,15750,12477,5358,21306,6827,5406,16809,12667,12821
18383,4705,4713,7478,6319,17518,28412,5307,18628,12715,28527,4587,7432,6435,12822
27059,3685,18541,7470,6321,17520,4429,5313,3581,18392,9092,18120,7421,6436,12823
23443,17431,24583,7480,6338,4866,29540,21862,5010,3409,18064,24211,7427,6448,12824
21177,24243,23163,17690,12626,14072,18146,12452,9932,13376,4288,22816,16781,12672,12825
24462,4743,15819,17683,12585,14041,18138,14687,25497,7244,5473,15475,16774,12643,12826
6881,4560,10205,3039,23715,23768,9470,6846,14428,11497,11635,9994,3070,23489,12827
26488,23133,22351,24973,23698,23779,22628,20764,25593,7769,22194,21986,24562,23474,12828
15071,22861,7494,3024,23701,23786,5174,8776,5686,21187,10934,7301,3059,23480,12829
7838,22860,18207,3030,15452,16322,12448,14891,4114,17630,18417,17812,17960,15515,12830
7447,19597,18736,3043,15684,16517,18868,15243,5221,24068,7460,18325,18077,15827,12831
8881,22859,14057,3047,23708,23773,9471,6850,8285,21767,19881,13786,3072,23483,12832
26614,3784,3674,3026,2776,2711,3289,3879,19561,12034,8669,3549,3061,2761,12833
22786,25800,24846,21210,20180,18097,25163,22677,21279,24447,23776,24462,20615,20088,12834
27024,27102,25152,21205,20197,18083,25153,28821,2121,8632,25059,24759,20607,20100,12835
4731,25782,24830,21216,20169,18103,25151,22664,5664,4150,8114,24449,20621,20083,12836
20540,25788,24834,21206,20166,18089,25157,22680,10050,19667,12842,24453,20614,20078,12837
20487,25793,24840,21220,20186,18096,25160,22671,16020,22851,14312,24454,20622,20094,12838
22745,27855,27628,17694,12633,14077,18142,4706,21182,16298,16233,27293,16788,12642,12839
19012,25799,24844,21224,20175,18081,25161,22686,16581,4586,15035,24456,20627,20086,12840
3428,1336,1292,798,804,748,1293,1210,13372,1462,3366,1236,789,767,12847
29174,15128,12482,21079,14280,15065,11221,9858,26359,11398,10523,12238,20481,14306,12848
12143,23829,21771,21007,15109,14750,22987,23518,1106,12638,14158,21375,19571,15193,12849
22092,18147,18250,20866,14110,15729,18257,23434,10730,14109,5805,17853,20298,14099,12851
29082,10438,17457,26591,26473,18494,17648,14281,16492,4754,9579,17101,26450,26285,12852
23497,13150,13034,26683,26416,18278,11616,17153,8393,6938,22569,12794,26555,26226,12853
23315,27592,12455,26470,26652,18692,11182,17392,13078,20644,29127,12215,26240,26426,12854
28761,10547,4766,20998,14568,15436,2816,9048,26310,10933,25856,4642,20434,14646,12855
3401,1309,1266,776,787,719,1268,1188,12801,1433,3342,1210,770,738,12856
3408,1316,1273,783,791,726,1272,1193,12803,1439,3348,1214,771,742,12859
3413,1317,1274,787,792,732,1275,1197,12809,1443,3351,1216,773,747,12860
3419,1323,1281,790,797,735,1281,1199,12810,1450,3353,1222,776,754,12861
25657,3286,3373,18330,24576,29545,3160,21245,7385,3229,23270,3239,17444,24374,12877
28864,28873,26143,7103,7542,4472,26528,14244,13359,22540,15300,25778,7076,7568,12879
8274,14695,25257,7105,7608,4750,25426,20640,12028,19087,8298,24886,7080,7655,12880
16640,14769,8641,16910,12151,13668,19174,12146,26772,18241,18560,8476,16040,12147,12881
23645,14161,24513,16923,12154,13667,14215,12151,9003,15411,20023,24140,16046,12153,12882
9765,16785,16566,10183,23172,6656,16452,12584,20183,17817,11290,16202,9928,23066,12883
9771,16861,24486,10187,23178,6660,14108,12701,20184,17822,11296,24125,9935,23073,12884
10684,12080,12571,10194,17150,6641,11283,17440,10066,18660,17406,12331,9936,17246,12885
28785,6129,7159,10179,23169,6630,11645,25264,20176,17815,27632,7003,9926,23059,12886
6169,11131,11562,18538,23197,6643,10336,15049,5571,18433,13645,11335,17642,23082,12887
10680,14774,12568,21508,20560,2520,14065,14042,18633,18658,17403,12326,20845,20455,12888
24928,20080,4673,9528,27735,25519,27509,19785,21815,10068,24705,4545,27011,27521,12889
27754,5795,16435,17845,27332,27476,27091,23982,14831,24030,14958,16031,16930,27111,12890
7644,26145,11198,9774,12856,25804,19190,7804,3600,6101,4499,10994,9556,12857,12891
28196,19203,25786,4494,25224,3079,25757,20050,5495,19823,16162,25462,4401,25029,12892
25448,24859,25186,21800,19731,25461,25513,14745,10695,14966,25005,24807,21135,19716,12893
13435,12709,28204,28605,5649,22899,26766,21603,2676,18294,17160,27879,28790,5740,12894
3615,1500,1482,947,949,940,1463,1390,16662,1615,3544,1417,965,953,12895
8901,27188,24541,27534,9361,19439,26511,14489,16037,22841,19873,24166,27714,9401,12897
6933,27184,22342,27541,29288,19433,22584,5052,12907,5576,9008,21969,27720,29028,12898
6960,28819,22343,9809,2793,19401,22577,5032,12889,5558,8980,21973,9609,2782,12899
6936,29578,22337,6539,4113,16496,22570,5048,12896,5561,8984,21964,6509,4222,12900
10098,29583,24539,6537,9323,19225,26025,14495,9698,13137,7559,24163,6507,9353,12901
6959,13782,22330,21288,20470,19419,22561,5040,12898,5547,9005,21960,18598,20384,12902
23735,13784,24527,21283,9351,19425,19968,14424,10472,2503,16710,24157,18597,9386,12903
6943,13707,22320,29840,4192,19278,22588,5027,12913,5556,8998,21944,29957,4349,12905
19401,28575,28449,20732,13967,15835,28517,3603,25121,18420,24594,28101,20165,13955,12906
9824,22962,22133,20907,14934,15683,22443,23449,26246,11349,19307,21786,20336,15039,12907
15054,13460,6686,20359,14605,15873,14559,23396,8688,21523,10980,6557,19743,14683,12908
6064,6539,13220,20997,14503,15247,12167,23366,232,15657,8605,12978,20430,14569,12909
9785,6982,18657,21069,14436,15197,4558,14064,22812,20353,12737,18237,20472,14474,12910
9754,4515,2538,20077,14610,14860,14072,23399,1475,16647,11287,2435,19492,14686,12911
4954,28722,28707,20394,14901,14842,28751,23482,11226,25910,7907,28339,19787,15005,12912
8276,14180,6941,19936,15035,14915,24940,23265,17417,8482,11164,6786,20293,14300,12913
7136,22918,22097,26323,26199,18317,22408,17248,14656,18617,24304,21724,26112,25986,12915
15570,6920,9271,26327,26286,18398,6363,17394,19962,24083,18544,9129,26115,26377,12917
19323,23185,22486,3247,1611,4765,5131,20805,26484,7496,6628,22118,3282,1616,12921
23957,15496,25006,10474,11077,19588,25435,7318,18482,26134,22333,24623,10242,11177,12949
23975,15506,24956,3417,11761,25316,19873,7295,18454,26129,22311,24562,3454,11857,12951
3118,1004,955,467,470,432,979,892,5517,1099,3082,926,463,451,12956
20854,17631,16483,29405,23922,1484,16320,16471,22330,8515,4134,16084,29579,23685,12957
20888,17616,16472,29059,24143,1418,16259,16468,22274,8532,4174,16068,29233,23901,12958
11221,16961,16568,15801,23276,13586,16453,7836,22841,26072,19181,16203,26757,23135,12959
14188,11115,5725,9657,20227,10590,10291,5669,6533,4138,22279,5593,29931,20138,12960
12727,7651,10109,8755,21157,13029,12327,18732,5038,26828,5451,9898,8586,21083,12961
5275,5165,20290,17289,12518,13836,17352,28362,20595,6303,9257,19808,16400,12583,12962
23662,15085,12703,28928,2427,2596,11736,16905,1335,8514,26209,12462,29118,2419,12963
21104,17448,17874,14419,27805,26299,17704,12202,18074,21799,21596,17479,13980,13845,12965
24663,18658,14639,19607,26811,16843,14482,16266,19168,9257,24732,14330,18791,26586,12966
19236,29095,8137,19397,6595,17540,15708,16958,4107,4092,10016,7969,18543,6734,12967
28014,19403,19402,21528,17281,18978,19116,7119,11499,20177,13682,18942,20855,17374,12968
2369,17761,17794,28077,6072,15925,17790,5638,13802,28567,2445,17417,28266,6172,12970
3525,1407,1376,861,869,818,1356,1297,14939,1525,3456,1320,869,850,12971
3527,1413,1380,863,871,824,1360,1298,14959,1526,3457,1326,871,854,12972
16111,4168,4291,3733,5420,26056,2,22058,533,23804,27226,4154,3721,3124,12974
26077,2916,9147,14418,2424,2579,18170,16900,24062,5432,18136,8991,13977,2413,12975
18211,16840,16628,18156,12780,14162,16487,12686,23532,9553,16520,16258,17236,12787,12976
3813,1710,1717,1177,1167,1154,1679,1599,21754,1861,3756,1632,1189,1165,12977
11028,19915,20117,8362,5806,5678,19535,16135,4711,26699,15513,19639,8232,5967,12980
26352,3814,15134,28079,6066,15920,5835,5647,17908,4513,22411,14822,28273,6165,12981
2428,17734,7128,5826,5123,3359,23514,9797,13710,28547,2411,6984,5702,5315,12982
2423,17767,12293,5828,5128,3361,10816,7621,13708,28535,2444,12053,5704,5316,12983
11185,16659,10122,8750,21030,13024,12347,18241,2954,26284,15407,9908,8561,20939,12985
7350,26536,13049,28073,6059,15919,10152,5644,21580,19983,18216,12809,28263,6158,12986
19115,13316,13648,28414,23883,28249,10246,14857,18804,24325,12970,13384,28583,23648,12987
19952,15641,21253,28059,28922,5720,11390,8306,22069,20273,15760,20872,28244,28690,12988
18629,12577,15926,29152,23884,5853,11427,16413,22865,8078,28894,15569,29303,23653,12989
24797,27051,9657,9201,6457,5729,5380,4262,17955,26769,26781,9468,9019,6590,12990
13993,6309,24174,27008,22691,22498,25052,19988,11575,15168,27016,23791,27008,22603,12991
14027,6292,24193,27504,5917,27805,25050,19924,11597,15196,26978,23800,27687,5995,12993
13986,6285,24023,5937,11506,12912,25036,19895,11628,15182,26951,23642,5818,11641,12994
14026,6326,24173,25950,3986,25714,25043,19945,11579,15164,26953,23786,25688,4112,12995
14049,6328,24030,25780,4622,25083,25059,19985,11589,15178,26999,23647,25513,4785,12996
13970,6302,24202,1686,19866,18951,25041,20008,11556,15159,27041,23811,1718,19850,12997
13961,6315,24160,18044,17416,5284,25040,19974,11591,15165,27009,23770,17131,17514,12998
14064,6329,24182,17983,27366,27515,25062,19984,11593,15184,26974,23793,17081,27242,12999
19109,13317,13634,17258,12506,13821,16165,29323,18799,24332,12974,13362,16373,12568,13002
18637,29402,15947,6635,4150,4174,26606,8651,22853,8075,28922,15597,6610,4278,13003
26471,15381,2747,17819,27360,27307,9406,6481,71,15871,27981,2666,16909,27139,13004
26469,15379,2739,25811,4608,24904,9402,6482,67,15866,27985,2657,25547,4767,13005
15529,5316,7062,17874,27368,27292,25871,13501,7234,22071,24020,6919,16966,27143,13006
15532,5289,7075,18022,27470,27243,25858,13488,7194,22077,24023,6934,17114,27235,13007
15561,5321,7038,25647,4634,25089,25874,13502,7206,22093,24008,6895,25369,4779,13008
15540,5291,7031,5849,11526,12926,25853,13466,7232,22099,23992,6888,5729,11621,13009
15554,5311,7076,25912,3996,25719,25854,13482,7195,22082,23997,6937,25646,4103,13010
18618,26550,15935,26005,4871,3723,10169,9560,22860,19952,28897,15584,25768,5050,13012
25130,5462,13386,19574,15784,16575,5849,10855,8452,4203,4980,13133,18769,15879,13015
24799,19003,9654,4748,15605,17241,5386,4256,17960,26772,26785,9464,4667,15692,13016
18623,19059,15919,4761,15856,17285,11437,17533,22867,8089,28900,15564,4674,15989,13017
8434,27062,2358,18662,15254,15918,5391,7585,1423,6541,17047,2276,17784,15303,13018
10787,16007,11614,20688,14491,14850,15494,11528,19076,12281,8507,11392,20123,14547,13019
20367,7238,19034,19960,14600,14901,22393,23387,13416,23457,7279,18588,19347,14885,13020
25135,5466,13384,19585,5791,3809,5847,20814,8445,4205,4975,13129,18782,5869,13022
24796,25982,9665,14858,5854,4052,22049,4249,17966,26782,26774,9489,14400,5926,13023
24804,24003,9667,14862,5856,4056,23150,4247,17968,26766,26788,9493,14405,5930,13024
20374,7170,18969,26194,26400,18289,22390,17246,13457,23450,7202,18537,25982,26321,13026
7360,18865,13044,17576,5994,16625,11795,28897,21576,19987,18224,12807,16695,6087,13029
16572,21679,22284,23921,22087,22090,21500,18961,25727,7902,18302,21907,23328,21976,13033
17685,21332,16235,23495,21671,21696,21122,18572,22248,8322,23334,15859,22882,21572,13034
6438,20659,9059,23058,22500,21178,20636,19601,3267,16854,17332,8878,22443,22401,13035
9147,20485,5931,22840,20916,20949,20366,19493,19991,25123,17092,5794,22201,20824,13036
20744,20496,6012,22848,20945,20952,20372,19505,14289,20710,18659,5891,22206,20855,13037
8400,21956,26824,24158,22329,22371,21766,19239,15991,22877,10985,26468,23572,22232,13038
18245,22115,29999,23644,20993,22480,21899,18256,18952,13855,9436,29715,23004,20909,13039
16272,22028,22314,23935,22489,22105,21503,18967,15386,6299,17002,21939,23340,22387,13040
