EmoticonTool,LowerSetting,UISortID,UniqueID,9f5123d4 u8,d5217761 u8,AsCommand,CancelFootSE,CancelFootprint,Comment,DisableEmoticon,Misc,MoveAs,ToolAsCommand
None,DisableOnlyLowerBody,65535,916,2,255,NpcSpOrderListExist,0,0,特殊サービス：バインダーを見る,0,68,0,
None,DisableOnlyLowerBody,65535,920,0,255,NpcTrowel,0,0,NPC：シャベルを使う,0,0,0,
None,DisableOnlyLowerBody,65535,921,0,255,NpcSpLookAround,0,0,特殊サービス：周りを見渡す,0,68,0,
None,DisableOnlyLowerBody,65535,923,0,255,NpcSpFeetFlap,1,0,特殊サービス：足をペタペタする,0,68,0,
None,DisableOnlyLowerBody,65535,924,0,255,NpcSpWaver,0,0,特殊サービス：ゆらゆら揺れる,0,68,0,
None,DisableOnlyLowerBody,65535,925,0,255,NpcSpEatChocolate,0,0,特殊サービス：チョコを食べる,0,68,0,
None,DisableOnlyLowerBody,65535,926,0,255,NpcSpFeelWindMor,0,0,特殊サービス：風を感じる(朝),0,68,0,
None,DisableOnlyLowerBody,65535,927,3,255,PlayerLookDown,0,0,Player：商談デモ：見下ろす,0,30,0,
None,DisableOnlyLowerBody,65535,928,0,255,NpcSpCheersDemo,0,0,特殊NPC：打ち上げデモ,0,30,0,
None,DisableOnlyLowerBody,65535,929,3,255,PlayerKKFesRhythmUpper,0,0,Player:けけフェス：リズムに乗る：上,0,30,0,
None,DisableOnlyLowerBody,65535,930,3,255,PlayerKKFesRhythmLower,0,0,Player:けけフェス：リズムに乗る：浴びる,0,30,0,
None,DisableOnlyLowerBody,65535,931,3,255,PlayerKKFesRhythmLeft,0,0,Player:けけフェス：リズムに乗る：左,0,30,0,
None,DisableOnlyLowerBody,65535,932,3,255,PlayerKKFesRhythmRight,0,0,Player:けけフェス：リズムに乗る：右,0,30,0,
None,DisableOnlyLowerBody,65535,933,3,255,PlayerKKFesRhythmPosing00,0,0,Player:けけフェス：ポーズをとる00,0,30,0,
None,DisableOnlyLowerBody,65535,942,0,255,NpcTrowelDown,0,0,NPC：シャベルで遊ぶ,0,0,0,
None,DisableOnlyLowerBody,65535,944,0,255,CommonToolHand11100,0,0,道具持ちアニメ2021夏2,0,0,0,
None,DisableOnlyLowerBody,65535,945,0,255,TkkBWait,0,0,DJKK：フェスウェイト,0,64,0,
None,DisableOnlyLowerBody,65535,946,0,255,BptASpell,0,0,ハッケミィ：水晶で占う,0,64,0,
None,DisableOnlyLowerBody,65535,947,0,255,BptADivine,0,0,ハッケミィ：叫ぶ,0,64,0,
None,DisableOnlyLowerBody,65535,948,0,255,TkkBControl,0,0,DJKK：ツマミをいじる,0,64,0,
None,DisableOnlyLowerBody,65535,949,0,255,TkkBGlance,0,0,DJKK：浴びる,0,64,0,
None,DisableOnlyLowerBody,65535,950,0,255,TkkBHigh,0,0,DJKK：手を挙げる,0,64,0,
None,DisableOnlyLowerBody,65535,951,0,255,TkkBSwitchBoldly,0,0,DJKK：曲切り替え(大),0,64,0,
None,DisableOnlyLowerBody,65535,952,0,255,TkkBSwitchMildly,0,0,DJKK：曲切り替え(小),0,64,0,
None,DisableOnlyLowerBody,65535,953,0,255,NpcSpManClothKeep,0,0,ナッティー：雑巾（デモKeep用）,0,64,0,
None,DisableOnlyLowerBody,65535,954,0,255,PlayerEatTool,0,0,Player:食べる（消費アイテム）,0,30,0,
None,DisableOnlyLowerBody,65535,955,0,255,PlayerDrinkTool,0,0,Player:飲む（消費アイテム）,0,30,0,
None,DisableOnlyLowerBody,65535,956,0,255,CommonStickLightUp_0,0,0,カラフルスティックライトを振る（赤）,0,4,0,
None,DisableOnlyLowerBody,65535,957,0,255,CommonStickLightUp_1,0,0,カラフルスティックライトを振る（橙）,0,4,0,
None,DisableOnlyLowerBody,65535,958,0,255,CommonStickLightUp_2,0,0,カラフルスティックライトを振る（黄）,0,4,0,
None,DisableOnlyLowerBody,65535,959,0,255,CommonStickLightUp_3,0,0,カラフルスティックライトを振る（緑）,0,4,0,
None,DisableOnlyLowerBody,65535,960,0,255,CommonStickLightUp_4,0,0,カラフルスティックライトを振る（青）,0,4,0,
None,DisableOnlyLowerBody,65535,961,0,255,CommonStickLightUp_5,0,0,カラフルスティックライトを振る（紫）,0,4,0,
None,DisableOnlyLowerBody,65535,962,0,255,CommonStickLightUp_6,0,0,カラフルスティックライトを振る（桃）,0,4,0,
None,DisableOnlyLowerBody,65535,963,0,255,CommonStickLightUp_7,0,0,カラフルスティックライトを振る（白）,0,4,0,
None,DisableOnlyLowerBody,65535,964,0,255,CommonStickLightKeep_0,0,0,カラフルスティックライトを振り続ける（赤）,0,4,0,
None,DisableOnlyLowerBody,65535,965,0,255,CommonStickLightKeep_1,0,0,カラフルスティックライトを振り続ける（橙）,0,4,0,
None,DisableOnlyLowerBody,65535,966,0,255,CommonStickLightKeep_3,0,0,カラフルスティックライトを振り続ける（緑）,0,4,0,
None,DisableOnlyLowerBody,65535,967,0,255,CommonStickLightKeep_4,0,0,カラフルスティックライトを振り続ける（青）,0,4,0,
None,DisableOnlyLowerBody,65535,968,0,255,CommonStickLightKeep_2,0,0,カラフルスティックライトを振り続ける（黄）,0,4,0,
None,DisableOnlyLowerBody,65535,969,0,255,CommonStickLightKeep_5,0,0,カラフルスティックライトを振り続ける（紫）,0,4,0,
None,DisableOnlyLowerBody,65535,970,0,255,CommonStickLightKeep_6,0,0,カラフルスティックライトを振り続ける（桃）,0,4,0,
None,DisableOnlyLowerBody,65535,971,0,255,CommonStickLightKeep_7,0,0,カラフルスティックライトを振り続ける（白,0,4,0,
None,DisableOnlyLowerBody,65535,972,0,255,CommonStickLightDown_0,0,0,スティックライトを降ろす（赤）,0,4,0,
None,DisableOnlyLowerBody,65535,973,0,255,CommonStickLightDown_1,0,0,スティックライトを降ろす（橙）,0,4,0,
None,DisableOnlyLowerBody,65535,974,0,255,CommonStickLightDown_2,0,0,スティックライトを降ろす（黄）,0,4,0,
None,DisableOnlyLowerBody,65535,975,0,255,CommonStickLightDown_3,0,0,スティックライトを降ろす（緑）,0,4,0,
None,DisableOnlyLowerBody,65535,976,0,255,CommonStickLightDown_4,0,0,スティックライトを降ろす（青）,0,4,0,
None,DisableOnlyLowerBody,65535,977,0,255,CommonStickLightDown_5,0,0,スティックライトを降ろす（紫）,0,4,0,
None,DisableOnlyLowerBody,65535,978,0,255,CommonStickLightDown_6,0,0,スティックライトを降ろす（桃）,0,4,0,
None,DisableOnlyLowerBody,65535,979,0,255,CommonStickLightDown_7,0,0,スティックライトを降ろす（白）,0,4,0,
None,EnableOnlyLowerBody_Sit,65535,980,0,255,KppWait,0,0,かっぺい：船上待機,0,64,0,
None,DisableOnlyLowerBody,65535,981,0,255,KppPosturalChange,0,0,かっぺい：姿勢変更,0,64,0,
None,DisableOnlyLowerBody,65535,982,0,255,KppStandby,0,0,かっぺい：エンジンをかける,0,64,0,
None,DisableOnlyLowerBody,65535,983,0,255,KppControl,0,0,かっぺい：船操縦,0,64,0,
None,DisableOnlyLowerBody,65535,984,0,255,NpcSpCheersDemoDrink,0,0,特殊NPC：打ち上げデモ：飲む,0,30,0,
None,DisableOnlyLowerBody,65535,985,0,255,NpcSpCheersDemoEat,0,0,特殊NPC：打ち上げデモ：食べる,0,30,0,
None,DisableOnlyLowerBody,65535,986,3,255,PlayerKKFesRhythmPosing01,0,0,Player:けけフェス：ポーズをとる01,0,30,0,
None,DisableOnlyLowerBody,65535,987,3,255,PlayerKKFesRhythmPosing02,0,0,Player:けけフェス：ポーズをとる02,0,30,0,
None,DisableOnlyLowerBody,65535,989,3,255,NpcMedicalCheckAnswer,0,0,NPC：かけあい：医者：診察される,0,30,0,
None,DisableOnlyLowerBody,65535,990,0,255,NpcSpFeelWindEve,0,0,特殊サービス：風を感じる(夕),0,68,0,
None,DisableOnlyLowerBody,65535,991,0,255,PlayerCookingGetDemo,0,0,Player:料理する・ゲットデモ,0,0,0,
None,DisableOnlyLowerBody,65535,992,0,255,PlayerCookingGetDemoKeep,0,0,Player:料理する・ゲットデモキープ,0,0,0,
None,DisableOnlyLowerBody,65535,1000,1,255,NpcDiyCooking,0,0,NPC：DIYをする（料理）,0,0,0,
None,DisableOnlyLowerBody,65535,1001,0,255,KppPosturalChangeLieToSit,0,0,かっぺい：姿勢変更(寝→座),0,64,0,
None,DisableOnlyLowerBody,65535,1002,0,255,KppPosturalChangeSitToLie,0,0,かっぺい：姿勢変更(座→寝),0,64,0,
None,DisableOnlyLowerBody,65535,1003,0,255,KppPosturalChangeStandToLie,0,0,かっぺい：姿勢変更(立→寝),0,64,0,
None,EnableOnlyLowerBody_Sit,65535,1004,3,255,NpcSpCheersDemoSitOnGround,0,0,特殊NPC：打ち上げデモ：地べたに座る,0,30,0,
None,DisableOnlyLowerBody,65535,1005,2,255,PlayerEatDish,0,0,Player:食べる（料理）,0,30,0,
None,DisableOnlyLowerBody,65535,1006,2,255,PlayerDrinkDish,0,0,Player:飲む（料理）,0,30,0,
None,DisableOnlyLowerBody,65535,1007,3,255,NpcKKFesRhythmPosing02,0,0,Npc:けけフェス：ポーズをとる02,0,30,0,
None,DisableOnlyLowerBody,65535,1008,3,255,NpcKKFesRhythmPosing01,0,0,Npc:けけフェス：ポーズをとる01,0,30,0,
None,DisableOnlyLowerBody,65535,1009,3,255,NpcKKFesRhythmPosing00,0,0,Npc:けけフェス：ポーズをとる00,0,30,0,
None,DisableOnlyLowerBody,65535,1010,3,255,NpcKKFesRhythmUpper,0,0,Npc:けけフェス：リズムに乗る：上,0,30,0,
None,DisableOnlyLowerBody,65535,1011,3,255,NpcKKFesRhythmRight,0,0,Npc:けけフェス：リズムに乗る：右,0,30,0,
None,DisableOnlyLowerBody,65535,1012,3,255,NpcKKFesRhythmLower,0,0,Npc:けけフェス：リズムに乗る：浴びる,0,30,0,
None,DisableOnlyLowerBody,65535,1013,3,255,NpcKKFesRhythmLeft,0,0,Npc:けけフェス：リズムに乗る：左,0,30,0,
None,DisableOnlyLowerBody,65535,1014,3,255,NpcKKFesActRhythm01,0,0,Npc:けけフェス：リズム待機02,0,30,0,
None,DisableOnlyLowerBody,65535,1015,3,255,NpcKKFesActRhythm00,0,0,Npc:けけフェス：リズム待機01,0,30,0,
None,DisableOnlyLowerBody,65535,1016,0,255,AlpMotorcycle,0,0,カイゾー：決めポーズ,0,64,0,
None,DisableOnlyLowerBody,65535,1017,0,255,AlpMotorcycleKeep,0,0,カイゾー：決めポーズ待機,0,64,0,
None,DisableOnlyLowerBody,65535,1018,3,255,PlayerKKFesRhythmPosing03,0,0,Player:けけフェス：ポーズをとる03,0,30,0,
None,DisableOnlyLowerBody,65535,1019,3,255,PlayerKKFesRhythmPosing06,0,0,Player:けけフェス：ポーズをとる06,0,30,0,
None,DisableOnlyLowerBody,65535,1020,3,255,PlayerKKFesRhythmPosing05,0,0,Player:けけフェス：ポーズをとる05,0,30,0,
None,DisableOnlyLowerBody,65535,1021,3,255,PlayerKKFesRhythmPosing04,0,0,Player:けけフェス：ポーズをとる04,0,30,0,
None,DisableOnlyLowerBody,65535,1022,3,255,NpcKKFesRhythmPosing04,0,0,Npc:けけフェス：ポーズをとる04,0,30,0,
None,DisableOnlyLowerBody,65535,1023,3,255,NpcKKFesRhythmPosing06,0,0,Npc:けけフェス：ポーズをとる06,0,30,0,
None,DisableOnlyLowerBody,65535,1024,3,255,NpcKKFesRhythmPosing05,0,0,Npc:けけフェス：ポーズをとる05,0,30,0,
None,DisableOnlyLowerBody,65535,1025,3,255,NpcKKFesRhythmPosing03,0,0,Npc:けけフェス：ポーズをとる03,0,30,0,
None,DisableOnlyLowerBody,65535,1026,2,255,PlayerKppBoatClap,0,0,Player:かっぺい舟の上で手拍子,0,30,0,
None,DisableOnlyLowerBody,65535,1028,0,255,TkkBHighEnd,0,0,DJKK：手を下す,0,64,0,
None,DisableOnlyLowerBody,65535,1029,3,255,NpcConversationStudentSleep,0,0,NPC：かけあい：生徒：居眠り,0,30,0,
None,DisableOnlyLowerBody,65535,1030,2,255,PlayerShowDish,0,0,Player:料理する・見せびらかす,0,30,0,
None,DisableOnlyLowerBody,65535,1031,2,255,PlayerShowDishKeep,0,0,Player:料理する・見せびらかすキープ,0,30,0,
None,DisableOnlyLowerBody,65535,1032,2,255,PlayerKppBoatReadyKeep,0,0,Player:かっぺい舟の上で手拍子（待ち）,0,30,0,
None,DisableOnlyLowerBody,65535,1033,0,255,PgePourCoffee,0,0,マスター：コーヒーを入れる,0,64,0,
None,DisableOnlyLowerBody,65535,1034,0,255,PgeOffer,0,0,マスター：コーヒーを差し出す,0,64,0,
None,DisableOnlyLowerBody,65535,1035,0,255,PgeTakeOut,0,0,マスター：取り出すがさごそ,0,64,0,
None,DisableOnlyLowerBody,65535,1036,0,255,PgeWait,0,0,マスター：どうぞウェイト,0,64,0,
None,DisableOnlyLowerBody,65535,1037,0,255,PgeWaitDishcloth,0,0,マスター：カップ磨く,0,64,0,
None,DisableOnlyLowerBody,65535,1038,0,255,PgePutAway,0,0,マスター：しまうがさごそ,0,64,0,
None,DisableOnlyLowerBody,65535,1039,0,255,PgePutAwayTakeOut,0,0,マスター：しまって取り出すがさごそ,0,64,0,
None,DisableOnlyLowerBody,65535,1040,0,255,PgePull,0,0,マスター：カップを引き寄せる,0,64,0,
None,DisableOnlyLowerBody,65535,1041,0,255,PgePourMilk,0,0,マスター：ミルクを入れる,0,64,0,
None,DisableOnlyLowerBody,65535,1042,2,255,PlayerTkkLiveClap,0,0,Player:けけライブで手拍子,0,30,0,
None,DisableOnlyLowerBody,65535,1043,2,255,PlayerTkkLiveReadyKeep,0,0,Player:けけライブで手拍子（待ち）,0,30,0,
None,EnableOnlyLowerBody_Sit,65535,1044,0,255,PlayerDrinkPge,1,0,Player:喫茶店：飲む,0,0,0,
None,DisableOnlyLowerBody,65535,1045,0,255,PlayerPosePge,0,0,Player:喫茶店：決めポーズ,0,4,0,
None,EnableOnlyLowerBody_Sit,65535,1046,0,255,PlayerPutDownPge,1,0,Player:喫茶店：カップ置く,0,0,0,
None,DisableOnlyLowerBody,65535,1048,0,255,TkkBAdmission,0,0,DJKK：入場,0,64,0,
None,DisableOnlyLowerBody,65535,1049,0,255,PooStyling,1,0,カットリーヌ：スタイリング,0,64,0,
None,DisableOnlyLowerBody,65535,1050,0,255,PlayerStylingPoo,1,0,Player:わしゃわしゃされる,0,30,0,
None,DisableOnlyLowerBody,65535,1051,0,255,PlayerDumbfoundedPoo,1,0,Player:放心状態,0,30,0,
None,DisableOnlyLowerBody,65535,1052,0,255,PlayerShakeHeadPoo,1,0,Player:頭を振る,0,30,0,
None,DisableOnlyLowerBody,65535,1053,0,255,RadioGymnasticsWait,0,0,Player:ラジオ体操、ウェイト,0,0,0,
None,DisableOnlyLowerBody,65535,1054,3,255,PlayerRequestLook,0,0,Player:デモ:ごらんください,0,30,0,
None,DisableOnlyLowerBody,65535,1058,0,255,PlayerPullPutAwayPge,0,0,Player:喫茶店：カップを引き寄せてしまう,0,2,0,
None,DisableOnlyLowerBody,65535,1061,3,255,NpcConversationTalkExamination,0,0,NPC：かけあい：雑談（診察室）：返答①,0,30,0,
None,DisableOnlyLowerBody,65535,1062,3,255,NpcConversationTalkApprentice,0,0,NPC：かけあい：雑談（厨房）：返答②,0,30,0,
None,DisableOnlyLowerBody,65535,1063,3,255,NpcConversationTalkCook,0,0,NPC：かけあい：雑談（厨房）：返答①,0,30,0,
None,EnableOnlyLowerBody_Sit,65535,1064,0,255,PlayerPutDownPgeReverse,1,0,Player:喫茶店：カップ置く(反転),0,0,0,
None,DisableOnlyLowerBody,65535,1065,0,255,PlayerPosePgeReverse,0,0,Player:喫茶店：決めポーズ(反転),0,4,0,
None,EnableOnlyLowerBody_Sit,65535,1066,0,255,PlayerDrinkPgeReverse,1,0,Player:喫茶店：飲む(反転),0,0,0,
None,DisableOnlyLowerBody,65535,1067,3,255,NpcKKFesRhythmLowerFirst,0,0,Npc:初回けけフェス：リズムに乗る：浴びる,0,30,0,
None,DisableOnlyLowerBody,65535,1068,3,255,NpcKKFesRhythmUpperFirst,0,0,Npc:初回けけフェス：リズムに乗る：上,0,30,0,
None,DisableOnlyLowerBody,65535,1069,3,255,PlayerKKFesRhythmLowerFirst,0,0,Player:初回けけフェス：リズムに乗る：浴びる,0,30,0,
None,DisableOnlyLowerBody,65535,1070,3,255,PlayerKKFesRhythmUpperFirst,0,0,Player:初回けけフェス：リズムに乗る：上,0,30,0,
None,DisableOnlyLowerBody,65535,1071,0,255,PgePutAwayTakeOutKeep,0,0,マスター：がさごそし続ける,0,64,0,
None,DisableOnlyLowerBody,65535,1072,0,255,PgePourTakeAwayCoffee,0,0,マスター：テイクアウト用コーヒーを入れる,0,64,0,
None,DisableOnlyLowerBody,65535,1073,0,255,PgeBaseWait,0,0,マスター：両手持ちウェイト,0,64,0,
None,DisableOnlyLowerBody,65535,1074,1,255,PlayerWorkout,0,0,Player:筋トレ,0,30,0,
None,DisableOnlyLowerBody,65535,1075,0,255,PlayerFacePgeAdmiration,0,0,Player:喫茶店決めポーズ表情：なんでもない口,0,0,0,
None,DisableOnlyLowerBody,65535,1076,0,255,PlayerFacePgeGeneralSmile,0,0,Player:喫茶店決めポーズ表情：全開口,0,0,0,
None,DisableOnlyLowerBody,65535,1077,0,255,PlayerFacePgeGeneral,0,0,Player:喫茶店決めポーズ表情：デフォルト,0,0,0,
None,DisableOnlyLowerBody,65535,1078,0,255,PlayerFacePgeSmileAdmiration,0,0,Player:喫茶店決めポーズ表情：笑顔,0,0,0,
None,DisableOnlyLowerBody,65535,1079,0,255,PlayerFacePgeClosing,0,0,Player:喫茶店決めポーズ表情：閉じ目,0,0,0,
None,DisableOnlyLowerBody,65535,1080,0,255,PlayerFacePgeSmileGeneral,0,0,Player:喫茶店決めポーズ表情：笑い目,0,0,0,
None,DisableOnlyLowerBody,65535,1081,0,255,PlayerFacePgeCloseTightly,0,0,Player:喫茶店決めポーズ表情：泣き目,0,0,0,
None,DisableOnlyLowerBody,65535,1082,0,255,PlayerFacePgeCloseTightlySmile,0,0,Player:喫茶店決めポーズ表情：泣き目笑顔,0,0,0,
None,DisableOnlyLowerBody,65535,1094,3,255,PlayerCloseEyesBpt,0,0,Player:ハッケミィ占いで目を閉じる,0,30,0,
None,DisableOnlyLowerBody,65535,1095,0,255,AlwWorkbenchConversation,0,0,リサ：サービス：作業台で雑談,0,64,0,
None,DisableOnlyLowerBody,65535,1096,0,255,AlpWorkbenchConversation,0,0,カイゾー：サービス：作業台で雑談,0,64,0,
None,DisableOnlyLowerBody,65535,1115,1,255,PlayerBook,0,0,Player:読書,0,30,0,
None,DisableOnlyLowerBody,65535,1116,0,255,PgeTakeAwayOffer,0,0,マスター：テイクアウト用コーヒーを差し出す,0,64,0,
None,DisableOnlyLowerBody,65535,1117,1,255,PlayerDuster,0,0,Player:そうじ（はたき）,0,30,0,
None,EnableOnlyLowerBody_Sit,65535,1118,0,255,PlayerDrinkWaterPge,1,0,Player:喫茶店：水を飲む,0,0,0,
None,EnableOnlyLowerBody_Sit,65535,1119,0,255,PlayerDrinkWaterPgeReverse,1,0,Player:喫茶店：水を飲む(反転),0,0,0,
None,DisableOnlyLowerBody,65535,1120,3,255,NpcStairsOut,0,0,NPC：階段経由でステージアウト,0,0,0,
None,DisableOnlyLowerBody,65535,1121,3,255,NpcStairsIn,0,0,NPC：階段経由でステージイン,0,0,0,
None,DisableOnlyLowerBody,65535,1122,2,255,PlayerAmiiboPhoneTake,0,0,Player:アミーボフォンを取る,0,20,0,
None,DisableOnlyLowerBody,65535,1123,2,255,PlayerAmiiboPhoneTalk,0,0,Player:アミーボフォンで話す,0,20,0,
None,DisableOnlyLowerBody,65535,1124,2,255,PlayerAmiiboPhonePutDown,0,0,Player:アミーボフォンを置く,0,20,0,
None,DisableOnlyLowerBody,65535,1125,0,255,IdrObjCafeCoffeeUp,0,0,喫茶店：コーヒー水面：上昇,0,0,0,
None,DisableOnlyLowerBody,65535,1126,0,255,IdrObjCafeCoffeeDown,0,0,喫茶店：コーヒー水面：下降,0,0,0,
None,DisableOnlyLowerBody,65535,1128,0,255,IdrObjCafeWaterDown,0,0,喫茶店：水グラス水面：下降,0,0,0,
None,DisableOnlyLowerBody,65535,1129,0,255,ToolCafeTakeAwayCoffeeUp,0,0,喫茶店：テイクアウトコーヒー水面：上昇,0,0,0,
None,DisableOnlyLowerBody,65535,1130,0,255,PlayerBinder,0,0,Player:バインダーであおぐ,0,4,0,
None,DisableOnlyLowerBody,65535,1131,3,255,MaReExistLove,0,0,NPC挙動用漫符：ラブ,0,30,0,
None,DisableOnlyLowerBody,65535,1132,3,255,MaReExistDance,0,0,NPC挙動用漫符：決めポーズ,0,30,0,
None,DisableOnlyLowerBody,65535,1133,3,255,MaReExistHappyDance,1,0,NPC挙動用漫符：うきうき,0,30,0,
None,DisableOnlyLowerBody,65535,1134,3,255,MaReExistGrin,0,0,NPC挙動用漫符：ニヤリ,0,30,0,
None,DisableOnlyLowerBody,65535,1135,3,255,MaReExistScheming,1,0,NPC挙動用漫符：悪だくみ,0,30,0,
None,DisableOnlyLowerBody,65535,1136,3,255,MaReExistSmugFace,0,0,NPC挙動用漫符：ドヤ顔,0,30,0,
None,DisableOnlyLowerBody,65535,1137,3,255,MaReExistQuestionMark,0,0,NPC挙動用漫符：はて？,0,30,0,
None,DisableOnlyLowerBody,65535,1138,3,255,MaReExistShaki,1,0,NPC挙動用漫符：シャキーン,0,30,0,
None,DisableOnlyLowerBody,65535,1139,3,255,MaReExistTakenAback,0,0,NPC挙動用漫符：ひく／エッ？！,0,30,0,
None,DisableOnlyLowerBody,65535,1140,3,255,NpcWatchFieldHighExist,0,0,NPC：家具を見る（OneRoomフィールド）,0,0,0,
None,DisableOnlyLowerBody,65535,1141,3,255,NpcSmellExistField,0,0,NPC：においをかぐ（建物の窓：OneRoom）,0,30,0,
None,DisableOnlyLowerBody,65535,1142,0,255,IdrObjCafeWaterDownL,0,0,喫茶店：水グラス水面：下降：反転,0,0,0,
None,DisableOnlyLowerBody,65535,1143,3,255,NpcConversationStudentQuesution,0,0,NPC：かけあい：生徒：質問に返答,0,30,0,
None,DisableOnlyLowerBody,65535,1144,0,255,CommonClosetUISameSelecting,0,0,着替えポーズ：セレクト中,0,0,0,
None,DisableOnlyLowerBody,65535,1145,0,255,PgePutOnLid,0,0,マスター：テイクアウトフタ取り付け,0,64,0,
None,DisableOnlyLowerBody,65535,1146,3,255,NpcFascinatedVisit,0,0,NPC：見惚れる(来訪),0,68,0,
None,DisableOnlyLowerBody,65535,1147,0,255,NpcSpPullPutAwayPge,0,0,特殊NPC：喫茶店：カップを引き寄せてしまう,0,64,0,
None,DisableOnlyLowerBody,65535,1149,3,255,NpcHappyWaitExist,1,0,NPC：ご機嫌ウェイト（OneRoom）,0,30,0,
None,DisableOnlyLowerBody,65535,1150,0,255,NpcTrowelGarden,0,0,NPC：シャベルを使う（庭）,0,0,0,
None,DisableOnlyLowerBody,65535,1151,0,255,PgePullWaterCup,0,0,マスター：水を引き寄せる,0,64,0,
None,DisableOnlyLowerBody,65535,1152,3,255,NpcSmellExistSync,0,0,NPC：においをかぐ（同調専用）,0,30,0,
None,DisableOnlyLowerBody,65535,1153,3,255,NpcWatchExistSync,0,0,NPC：家具を見る（同調専用）,0,30,0,
None,DisableOnlyLowerBody,65535,1155,3,255,NpcWatchNpcExistSync,0,0,NPC：Npcを見る（同調専用）,0,30,0,
None,DisableOnlyLowerBody,65535,1156,3,255,CommonCharaEditLandSideWalk,1,0,撮影島：カニ歩き着地,0,0,0,
